City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Alice Springs,AU,2021-04-16 23:06:31,-23.7,133.8833,61.0,58,0,8.05
295,Isangel,VU,2021-04-16 23:06:32,-19.55,169.2667,78.8,83,75,8.05
296,Mayo,US,2021-04-16 23:06:32,38.8876,-76.5119,57.2,41,75,16.11
297,Guerrero Negro,MX,2021-04-16 23:06:33,27.9769,-114.0611,64.8,60,1,22.5
298,Clyde River,CA,2021-04-16 23:06:33,70.4692,-68.5914,12.2,85,20,27.63
299,Hamadan,IR,2021-04-16 23:06:34,34.7992,48.5146,52.23,35,100,2.8
300,Mackay,AU,2021-04-16 23:06:34,-21.15,149.2,73.99,88,75,6.91
301,San Patricio,US,2021-04-16 23:06:35,28.017,-97.5169,80.01,83,90,6.91
302,Iqaluit,CA,2021-04-16 23:06:35,63.7506,-68.5145,17.6,67,75,14.97
303,Ardmore,US,2021-04-16 23:06:35,34.1743,-97.1436,54.0,94,90,4.61
304,Iranshahr,IR,2021-04-16 23:06:36,27.2025,60.6848,74.8,18,59,6.78
305,Iberia,US,2021-04-16 23:06:36,29.9502,-91.7507,73.0,100,90,9.22
306,Yar-Sale,RU,2021-04-16 23:06:37,66.8333,70.8333,5.13,92,91,16.84
307,Rio Gallegos,AR,2021-04-16 23:06:37,-51.6226,-69.2181,50.0,53,0,6.91
308,Nicoya,CR,2021-04-16 23:06:37,10.1483,-85.452,86.0,54,75,5.75
309,Shingu,JP,2021-04-16 23:05:10,33.7333,135.9833,57.2,100,75,5.75
310,Lambarene,GA,2021-04-16 23:06:38,-0.7001,10.2406,75.94,91,99,3.51
311,Kruisfontein,ZA,2021-04-16 23:06:38,-34.0033,24.7314,57.99,71,0,1.99
312,Coihaique,CL,2021-04-16 23:06:39,-45.5752,-72.0662,51.8,82,75,5.06
313,Bayangol,RU,2021-04-16 23:06:39,50.6977,103.4656,29.32,70,16,2.95
314,Tete,MZ,2021-04-16 23:06:40,-16.1564,33.5867,77.0,64,20,5.75
315,Zhigansk,RU,2021-04-16 23:06:40,66.7697,123.3711,19.13,88,84,14.9
316,Yeppoon,AU,2021-04-16 23:06:40,-23.1333,150.7333,73.4,68,40,8.05
317,Glendive,US,2021-04-16 23:06:41,47.1053,-104.7125,52.0,37,75,12.66
318,Mokshan,RU,2021-04-16 23:06:41,53.4365,44.6132,55.99,28,92,9.57
319,Havoysund,NO,2021-04-16 23:06:42,70.9963,24.6622,41.0,75,75,35.68
320,Dawei,MM,2021-04-16 23:06:42,14.0833,98.2,75.43,87,100,2.77
321,Dengfeng,CN,2021-04-16 23:06:43,34.4553,113.0281,50.16,28,0,3.4
322,Port Perry,CA,2021-04-16 23:05:01,44.1068,-78.9444,44.01,87,90,11.5
323,Wabana,CA,2021-04-16 23:06:43,47.6332,-52.9481,32.0,100,90,18.41
324,Fairbanks,US,2021-04-16 23:03:51,64.8378,-147.7164,44.6,65,1,4.61
325,Kaitangata,NZ,2021-04-16 23:06:44,-46.2817,169.8464,54.0,58,64,8.01
326,Paamiut,GL,2021-04-16 23:06:44,61.994,-49.6678,15.8,70,79,18.45
327,Westport,US,2021-04-16 23:06:45,41.1415,-73.3579,46.99,71,90,8.05
328,Dukat,RU,2021-04-16 23:06:45,62.55,155.55,16.83,73,7,10.78
329,Atbasar,KZ,2021-04-16 23:06:46,51.8,68.3333,44.01,89,83,9.55
330,Haverfordwest,GB,2021-04-16 23:06:46,51.8017,-4.9691,46.0,84,64,3.0
331,Straumen,NO,2021-04-16 23:06:46,63.8709,11.2999,39.0,70,0,5.75
332,Tsumeb,NA,2021-04-16 23:06:47,-19.2333,17.7167,51.8,82,10,1.14
333,Yulara,AU,2021-04-16 23:06:47,-25.2406,130.9889,51.8,71,0,6.91
334,Punta Alta,AR,2021-04-16 23:06:04,-38.8759,-62.0736,68.0,72,33,9.51
335,Brokopondo,SR,2021-04-16 23:06:48,4.75,-55.1667,78.69,81,100,8.46
336,Vaitape,PF,2021-04-16 23:06:48,-16.5167,-151.75,82.4,72,13,8.55
337,Aguas Formosas,BR,2021-04-16 23:06:49,-17.0822,-40.9358,69.08,75,35,4.43
338,Mangrol,IN,2021-04-16 23:06:49,21.1167,70.1167,78.96,82,0,10.07
339,Riyadh,SA,2021-04-16 23:03:31,24.6877,46.7219,71.6,16,0,5.75
340,Shimoda,JP,2021-04-16 23:06:50,34.6667,138.95,52.0,93,99,11.56
341,Northam,GB,2021-04-16 23:06:50,51.0333,-4.2167,42.01,73,66,4.0
342,Upernavik,GL,2021-04-16 23:06:51,72.7868,-56.1549,-5.57,93,100,6.76
343,Umm Lajj,SA,2021-04-16 23:06:51,25.0213,37.2685,82.47,38,3,8.28
344,Avdiyivka,UA,2021-04-16 23:06:51,48.1399,37.7426,42.04,90,24,6.42
345,Puerto Narino,CO,2021-04-16 23:06:52,-3.7703,-70.3831,77.0,94,90,18.41
346,Cascais,PT,2021-04-16 23:05:31,38.6979,-9.4215,57.0,82,42,14.0
347,Mount Gambier,AU,2021-04-16 23:06:52,-37.8333,140.7667,50.0,87,90,6.91
348,Brownsville,US,2021-04-16 23:05:18,25.9018,-97.4975,86.0,62,75,13.8
349,Tumbes,PE,2021-04-16 23:06:53,-3.5667,-80.4414,82.4,74,75,6.91
350,Pauini,BR,2021-04-16 23:06:53,-7.7136,-66.9764,74.57,95,100,2.93
351,Quelimane,MZ,2021-04-16 23:06:54,-17.8786,36.8883,77.0,78,20,5.75
352,Rocha,UY,2021-04-16 23:06:54,-34.4833,-54.3333,63.48,95,23,3.49
353,Baghdad,IQ,2021-04-16 23:06:54,33.3406,44.4009,62.6,42,0,3.44
354,Pangai,TO,2021-04-16 23:06:55,-19.8,-174.35,80.6,65,0,4.61
355,Bar Harbor,US,2021-04-16 23:06:55,44.3876,-68.2039,37.0,93,90,13.8
356,San Rafael,AR,2021-04-16 23:03:37,-34.6177,-68.3301,73.71,47,63,3.53
357,Port Augusta,AU,2021-04-16 23:06:56,-32.5,137.7667,60.8,72,75,8.05
358,Chokurdakh,RU,2021-04-16 23:06:57,70.6333,147.9167,1.44,92,75,8.05
359,Nantucket,US,2021-04-16 23:06:57,41.2835,-70.0995,39.2,87,90,32.21
360,Lavrentiya,RU,2021-04-16 23:06:57,65.5833,-171.0,32.54,90,87,9.17
361,Kavieng,PG,2021-04-16 23:06:58,-2.5744,150.7967,78.15,84,100,1.57
362,Plymouth,US,2021-04-16 23:06:07,41.8334,-70.8328,39.2,81,90,17.27
363,Taltal,CL,2021-04-16 23:06:58,-25.4,-70.4833,63.1,81,25,2.66
364,North Bend,US,2021-04-16 23:06:59,43.4065,-124.2243,80.01,82,1,12.66
365,Revda,RU,2021-04-16 23:06:59,56.801,59.9303,24.8,74,0,2.15
366,Talara,PE,2021-04-16 23:07:00,-4.5772,-81.2719,69.24,85,78,10.33
367,Ust-Ishim,RU,2021-04-16 23:07:00,57.6935,71.1665,26.85,70,30,1.88
368,Srednekolymsk,RU,2021-04-16 23:07:01,67.45,153.6833,17.56,81,59,8.95
369,Pandan,PH,2021-04-16 23:07:01,14.0453,124.1694,80.26,84,100,11.79
370,Leshukonskoye,RU,2021-04-16 23:07:01,64.8989,45.7622,33.49,93,92,6.64
371,Mawlaik,MM,2021-04-16 23:07:02,23.6333,94.4167,78.49,44,100,3.58
372,Aginskoye,RU,2021-04-16 23:07:03,51.1,114.53,35.92,38,11,5.19
373,Asau,RO,2021-04-16 23:07:03,46.4333,26.4,39.2,65,0,2.3
374,Burnie,AU,2021-04-16 23:07:03,-41.0667,145.9167,54.0,75,92,5.01
375,Hami,CN,2021-04-16 23:07:04,42.8,93.45,54.23,12,0,8.41
376,Bontang,ID,2021-04-16 23:07:04,0.1333,117.5,75.7,91,100,6.46
377,Price,US,2021-04-16 23:07:04,39.5994,-110.8107,48.2,29,1,14.97
378,Camana,PE,2021-04-16 23:07:05,-16.6228,-72.7111,68.43,82,3,7.14
379,Haines Junction,CA,2021-04-16 23:07:05,60.7522,-137.5108,50.0,32,93,4.61
380,Karlskrona,SE,2021-04-16 23:04:48,56.1616,15.5866,46.4,49,90,16.11
381,Whittlesea,ZA,2021-04-16 23:07:06,-32.1759,26.8244,38.26,90,42,1.5
382,Picota,PE,2021-04-16 23:07:06,-6.9197,-76.3304,80.6,78,75,3.44
383,Sibolga,ID,2021-04-16 23:07:07,1.7427,98.7792,76.89,84,99,1.83
384,Sheregesh,RU,2021-04-16 23:07:07,52.9209,87.9869,36.21,97,92,3.78
385,Ballina,AU,2021-04-16 23:07:08,-28.8667,153.5667,68.0,73,90,6.91
386,Coquimbo,CL,2021-04-16 23:03:16,-29.9533,-71.3436,59.0,82,90,6.91
387,Georgetown,MY,2021-04-16 23:07:08,5.4112,100.3354,77.0,94,40,3.44
388,Zaysan,KZ,2021-04-16 23:07:09,47.4667,84.8667,51.28,32,100,3.62
389,Gat,IL,2021-04-16 23:07:09,31.61,34.7642,69.01,71,0,3.69
390,Mahajanga,MG,2021-04-16 23:07:09,-15.7167,46.3167,77.0,94,20,2.3
391,Sahuaripa,MX,2021-04-16 23:07:10,29.05,-109.2333,88.12,12,88,18.61
392,Mandan,US,2021-04-16 23:07:10,46.8267,-100.8896,46.4,81,90,12.66
393,Margate,GB,2021-04-16 23:06:09,51.3813,1.3862,42.01,78,0,5.01
394,Camocim,BR,2021-04-16 23:07:11,-2.9022,-40.8411,78.06,89,100,12.35
395,Yarada,IN,2021-04-16 23:07:11,17.65,83.2667,81.07,74,0,4.88
396,Mirabad,AF,2021-04-16 23:07:12,30.4362,61.8383,71.2,18,87,8.86
397,Jalu,LY,2021-04-16 23:07:12,29.0331,21.5482,84.58,13,2,11.23
398,Kasongo-Lunda,CD,2021-04-16 23:02:13,-6.4667,16.8167,70.93,96,96,1.19
399,Hofn,IS,2021-04-16 23:03:10,64.2539,-15.2082,42.76,79,96,26.35
400,Denpasar,ID,2021-04-16 23:07:13,-8.65,115.2167,77.0,94,20,3.44
401,Erzin,TR,2021-04-16 23:07:13,36.9559,36.2,62.01,67,8,8.99
402,Tadine,NC,2021-04-16 23:07:14,-21.55,167.8833,77.4,79,62,14.29
403,Dhidhdhoo,MV,2021-04-16 23:07:14,6.8833,73.1,83.68,68,96,1.43
404,Shebunino,RU,2021-04-16 23:07:14,46.4339,141.8603,43.43,85,100,11.79
405,Jiayuguan,CN,2021-04-16 23:07:15,39.8167,98.3,39.31,19,11,0.67
406,Smolenka,RU,2021-04-16 23:07:15,52.1352,113.4974,30.2,51,57,6.71
407,Kahului,US,2021-04-16 23:07:16,20.8947,-156.47,78.8,61,1,11.5
408,Watsa,CD,2021-04-16 23:07:16,3.0372,29.5355,68.27,76,54,3.33
409,Merauke,ID,2021-04-16 23:07:17,-8.4667,140.3333,82.42,72,75,8.32
410,Waddan,LY,2021-04-16 23:07:17,29.1614,16.139,87.24,11,42,5.39
411,Weligama,LK,2021-04-16 23:07:17,5.9667,80.4167,77.36,87,100,4.72
412,Ngunguru,NZ,2021-04-16 23:07:18,-35.6167,174.5,68.0,70,23,10.0
413,Namibe,AO,2021-04-16 23:07:18,-15.1961,12.1522,82.99,62,0,2.19
414,Marfino,RU,2021-04-16 23:07:19,55.7028,37.3822,52.0,50,0,15.66
415,Gelemso,ET,2021-04-16 23:07:19,8.8167,40.5167,63.7,58,21,4.09
416,Dickson,US,2021-04-16 23:07:19,36.077,-87.3878,62.01,36,40,3.44
417,Belyy Yar,RU,2021-04-16 23:07:20,53.6039,91.3903,41.0,75,0,15.66
418,Soddy-Daisy,US,2021-04-16 23:07:20,35.2359,-85.1908,63.0,40,100,2.98
419,Marawi,PH,2021-04-16 23:07:21,7.9986,124.2928,77.0,87,100,7.0
420,San Policarpo,PH,2021-04-16 23:07:21,12.1791,125.5072,81.14,81,100,13.4
421,Shu,KZ,2021-04-16 23:07:21,43.5983,73.7614,53.4,72,57,8.5
422,Canatlan,MX,2021-04-16 23:07:22,24.5167,-104.7833,86.0,4,1,18.41
423,Sal Rei,CV,2021-04-16 23:07:22,16.1833,-22.9167,69.8,73,40,16.11
424,Lewiston,US,2021-04-16 23:03:43,44.1003,-70.2148,36.0,100,90,14.97
425,Sarahan,IN,2021-04-16 23:07:23,31.5167,77.8,46.04,89,100,3.96
426,Sault Sainte Marie,CA,2021-04-16 23:03:12,46.5168,-84.3333,42.8,61,1,12.66
427,Makokou,GA,2021-04-16 23:07:23,0.5738,12.8642,71.33,93,88,1.21
428,Berdigestyakh,RU,2021-04-16 23:07:24,62.0989,126.6992,29.93,93,99,10.45
429,Matay,EG,2021-04-16 23:07:24,28.419,30.7792,73.98,21,0,8.23
430,Walvis Bay,NA,2021-04-16 23:03:16,-22.9575,14.5053,86.0,23,85,5.75
431,Nurobod,UZ,2021-04-16 23:07:25,40.9056,69.8023,53.6,54,0,9.22
432,Murupara,NZ,2021-04-16 23:07:25,-38.4667,176.7,63.0,71,98,5.01
433,Taoudenni,ML,2021-04-16 23:07:26,22.6783,-3.9836,82.62,14,83,9.93
434,Kirakira,SB,2021-04-16 23:07:26,-10.4544,161.9205,85.68,70,35,8.75
435,Vagur,FO,2021-04-16 23:07:26,61.4732,-6.8119,45.66,94,100,26.82
436,Sorland,NO,2021-04-16 23:07:27,67.667,12.6934,40.89,83,1,12.82
437,Ewa Beach,US,2021-04-16 23:05:18,21.3156,-158.0072,80.6,47,20,9.22
438,Boromlya,UA,2021-04-16 23:07:27,50.6184,34.9704,42.85,90,96,5.79
439,Los Llanos De Aridane,ES,2021-04-16 23:07:28,28.6585,-17.9182,68.0,73,40,16.11
440,Centralia,US,2021-04-16 23:06:12,46.7162,-122.9543,78.01,25,1,10.36
441,Caxito,AO,2021-04-16 23:07:28,-8.5785,13.6643,80.6,83,20,5.75
442,Huilong,CN,2021-04-16 23:07:29,31.8111,121.655,63.0,90,97,11.12
443,Townsville,AU,2021-04-16 23:07:29,-19.25,146.8,78.8,73,90,5.75
444,Pasighat,IN,2021-04-16 23:07:30,28.0667,95.3333,70.23,72,100,3.33
445,Raiganj,IN,2021-04-16 23:07:30,25.6167,88.1167,77.14,53,42,11.72
446,Matamoros,MX,2021-04-16 23:06:25,25.5333,-103.25,98.6,3,40,3.8
447,Verkh-Usugli,RU,2021-04-16 23:07:31,52.7,115.1667,30.42,59,33,2.98
448,Broome,US,2021-04-16 23:07:31,42.2506,-75.833,41.0,93,90,10.36
449,Puerto Escondido,MX,2021-04-16 23:07:32,15.85,-97.0667,84.2,79,40,6.91
450,Miles City,US,2021-04-16 23:07:32,46.4083,-105.8406,53.6,28,75,13.8
451,Luziania,BR,2021-04-16 23:07:33,-16.2525,-47.9503,73.4,56,0,10.36
452,Dicabisagan,PH,2021-04-16 23:07:33,17.0818,122.4157,77.85,77,100,3.91
453,Chandbali,IN,2021-04-16 23:07:34,20.7833,86.7667,77.36,87,0,8.46
454,Ariquemes,BR,2021-04-16 23:05:05,-9.9133,-63.0408,75.49,94,93,1.81
455,Macusani,PE,2021-04-16 23:07:34,-14.0833,-70.4333,37.63,82,14,3.42
456,Senekal,ZA,2021-04-16 23:07:35,-28.3197,27.6208,47.32,69,20,19.04
457,Darhan,MN,2021-04-16 23:07:35,49.4867,105.9228,34.47,51,2,8.55
458,Balkanabat,TM,2021-04-16 23:07:36,39.5108,54.3671,66.78,39,0,5.44
459,Katherine,AU,2021-04-16 23:07:36,-14.4667,132.2667,75.2,64,61,6.91
460,Port Lincoln,AU,2021-04-16 23:07:36,-34.7333,135.8667,59.85,63,10,5.26
461,Burriana,ES,2021-04-16 23:07:37,39.889,-0.085,48.0,89,28,3.53
462,Samarai,PG,2021-04-16 23:07:37,-10.6167,150.6667,83.19,78,75,10.65
463,Boffa,GN,2021-04-16 23:07:38,10.1667,-14.0333,78.06,76,15,5.64
464,Nueva Loja,EC,2021-04-16 23:07:38,0.0847,-76.8828,87.8,58,20,3.44
465,Tazovskiy,RU,2021-04-16 23:07:38,67.4667,78.7,5.65,96,100,7.85
466,Shangzhi,CN,2021-04-16 23:07:39,45.2167,127.9667,43.25,40,95,11.18
467,Willmar,US,2021-04-16 23:07:39,45.1219,-95.0433,57.2,41,1,8.05
468,Mayumba,GA,2021-04-16 23:07:40,-3.432,10.6554,79.14,86,100,7.58
469,Gazanjyk,TM,2021-04-16 23:07:40,39.2446,55.5154,64.74,50,2,6.44
470,Tabou,CI,2021-04-16 23:07:40,4.423,-7.3528,80.44,80,65,7.18
471,Lincoln,US,2021-04-16 23:05:31,40.8,-96.667,43.0,81,90,9.22
472,Tayoltita,MX,2021-04-16 23:07:41,24.0833,-105.9333,83.14,12,41,8.21
473,Codrington,AU,2021-04-16 23:07:42,-38.2667,141.9667,56.34,67,99,6.87
474,Puerto Colombia,CO,2021-04-16 23:04:22,10.9878,-74.9547,80.6,83,40,8.05
475,Makakilo City,US,2021-04-16 23:07:42,21.3469,-158.0858,80.6,47,20,9.22
476,Carlisle,US,2021-04-16 23:07:43,40.2015,-77.1889,53.01,42,80,5.99
477,Hof,DE,2021-04-16 23:07:43,50.3167,11.9167,33.01,91,87,4.0
478,Pulandian,CN,2021-04-16 23:07:44,39.3953,121.9669,48.2,43,0,13.42
479,Aklavik,CA,2021-04-16 23:07:44,68.2191,-135.0107,30.2,55,20,2.3
480,Alta Floresta,BR,2021-04-16 23:07:44,-9.8756,-56.0861,73.94,91,86,1.39
481,Blagoyevo,RU,2021-04-16 23:07:45,63.3667,47.9167,32.56,92,37,5.7
482,Turka,UA,2021-04-16 23:07:45,49.1541,23.0297,37.0,85,100,3.58
483,Marzuq,YE,2021-04-16 23:07:46,14.4,46.4667,68.04,48,12,4.47
484,Bomet,KE,2021-04-16 23:07:46,-0.7813,35.3416,55.65,97,100,3.47
485,Kargil,IN,2021-04-16 23:07:46,34.5667,76.1,32.9,74,100,4.16
486,Udachnyy,RU,2021-04-16 23:07:47,66.4167,112.4,7.03,93,99,29.04
487,Gainesville,US,2021-04-16 23:04:15,29.6516,-82.3248,64.99,94,90,4.61
488,Port-Gentil,GA,2021-04-16 23:07:47,-0.7193,8.7815,82.4,89,75,6.91
489,Roald,NO,2021-04-16 23:07:48,62.5833,6.1333,37.99,75,0,5.75
490,Ordu,TR,2021-04-16 23:07:48,40.9086,37.6845,51.8,100,75,2.3
491,Mardin,TR,2021-04-16 23:07:48,37.3131,40.7436,54.52,43,78,4.52
492,Thinadhoo,MV,2021-04-16 23:07:49,0.5333,72.9333,81.75,64,41,2.28
493,Buala,SB,2021-04-16 23:07:49,-8.145,159.5921,83.5,76,50,5.01
494,Mount Isa,AU,2021-04-16 23:07:50,-20.7333,139.5,71.6,33,57,14.97
495,Anage,BR,2021-04-16 23:07:50,-14.6122,-41.1356,74.59,54,58,5.86
496,Bugene,TZ,2021-04-16 23:07:50,-1.5911,31.1403,56.89,96,95,2.44
497,Porto Novo,BJ,2021-04-16 23:07:51,6.4965,2.6036,82.4,74,40,13.8
498,Mattru,SL,2021-04-16 23:07:51,7.6244,-11.8332,78.06,86,70,3.06
499,Shushtar,IR,2021-04-16 23:07:52,32.0455,48.8567,73.56,17,6,3.49
500,Asyut,EG,2021-04-16 23:07:52,27.181,31.1837,73.4,33,0,11.5
501,Alofi,NU,2021-04-16 23:07:53,-19.0595,-169.9187,84.2,70,60,8.05
502,Goderich,CA,2021-04-16 23:07:53,43.7501,-81.7165,37.4,87,100,14.97
503,Astoria,US,2021-04-16 23:06:08,46.1879,-123.8313,73.4,28,1,13.8
504,Pathein,MM,2021-04-16 23:07:54,16.7833,94.7333,74.14,80,89,4.12
505,Ostrovnoy,RU,2021-04-16 23:07:55,68.0531,39.5131,36.66,96,100,26.15
506,Ponca City,US,2021-04-16 23:07:55,36.707,-97.0856,46.99,87,90,18.41
507,Pacific Grove,US,2021-04-16 23:04:58,36.6177,-121.9166,57.2,67,20,12.66
508,Badiraguato,MX,2021-04-16 23:07:56,25.3667,-107.5167,89.01,37,40,11.5
509,Lazaro Cardenas,MX,2021-04-16 23:04:24,17.9583,-102.2,82.2,57,15,11.5
510,Sambava,MG,2021-04-16 23:07:56,-14.2667,50.1667,74.97,91,60,3.94
511,Morros,BR,2021-04-16 23:07:57,-9.4467,-46.3003,79.72,50,94,1.7
512,Myitkyina,MM,2021-04-16 23:07:57,25.3833,97.4,71.85,40,92,1.28
513,Fort Portal,UG,2021-04-16 23:07:57,0.6617,30.2748,60.98,91,67,2.82
514,Novosergiyevka,RU,2021-04-16 23:07:58,52.0934,53.6528,50.74,64,42,7.76
515,Hay River,CA,2021-04-16 23:06:35,60.8156,-115.7999,42.8,52,100,6.91
516,Bambanglipuro,ID,2021-04-16 23:07:59,-7.95,110.2833,75.2,88,82,4.27
517,Muisne,EC,2021-04-16 23:07:59,0.6,-80.0333,84.2,74,0,2.3
518,Mantua,IT,2021-04-16 23:07:59,45.1667,10.7833,43.0,86,1,2.55
519,Beringovskiy,RU,2021-04-16 23:08:00,63.05,179.3167,32.68,96,100,11.21
520,Linxia,CN,2021-04-16 23:08:00,35.6003,103.2064,40.95,39,81,1.05
521,Basco,PH,2021-04-16 23:08:01,20.4487,121.9702,79.23,72,48,10.25
522,Tukrah,LY,2021-04-16 23:08:01,32.5341,20.5791,83.35,20,100,28.9
523,Opuwo,NA,2021-04-16 23:08:01,-18.0607,13.84,73.13,46,94,2.15
524,Sobolevo,RU,2021-04-16 23:08:02,54.4299,31.8996,46.92,92,91,6.58
525,El Playon,CO,2021-04-16 23:08:02,7.4713,-73.2031,77.0,69,40,4.61
526,Emilio Carranza,MX,2021-04-16 23:08:03,19.9711,-96.6114,86.52,62,4,9.6
527,Ziro,IN,2021-04-16 23:08:03,27.6333,93.8333,46.92,92,100,3.53
528,Zhezkazgan,KZ,2021-04-16 23:08:03,47.8043,67.7144,52.0,43,17,5.77
529,Utuado,PR,2021-04-16 23:08:04,18.2655,-66.7004,80.01,86,60,1.99
530,Nsunga,TZ,2021-04-16 23:08:05,-1.1439,31.3947,61.32,96,87,2.86
531,Gladstone,AU,2021-04-16 23:08:05,-23.85,151.25,73.4,73,40,5.75
532,Karangampel,ID,2021-04-16 23:08:05,-6.4622,108.4519,77.92,80,89,4.03
533,Klaksvik,FO,2021-04-16 23:08:06,62.2266,-6.589,46.4,100,90,14.97
534,Mercedes,AR,2021-04-16 23:04:18,-34.6515,-59.4307,70.0,79,0,4.54
535,Ichinohe,JP,2021-04-16 23:08:07,40.2069,141.3017,56.16,73,100,14.34
536,Kamenka,RU,2021-04-16 23:08:07,51.3223,42.7678,48.99,54,75,2.91
537,Kabelvag,NO,2021-04-16 23:08:07,68.2114,14.4817,35.01,88,44,7.09
538,Praia Da Vitoria,PT,2021-04-16 23:08:08,38.7333,-27.0667,63.0,82,75,17.94
539,Mendi,PG,2021-04-16 23:08:08,-6.1761,143.6513,62.67,86,97,1.34
540,Dvorichna,UA,2021-04-16 23:08:09,49.8496,37.6857,46.67,79,91,1.95
541,Kamyshlov,RU,2021-04-16 23:08:09,56.8428,62.7111,33.69,66,0,4.61
542,Conakry,GN,2021-04-16 23:04:24,9.538,-13.6773,82.4,78,40,6.91
543,Kyzyl-Suu,KG,2021-04-16 23:08:09,42.3414,78.0056,46.71,67,100,1.48
544,Tezu,IN,2021-04-16 23:08:10,27.9167,96.1667,70.81,54,100,2.28
545,Kedrovyy,RU,2021-04-16 23:08:10,56.1667,91.8167,30.2,93,75,6.71
546,Praya,CV,2021-04-16 23:08:11,14.9215,-23.5087,69.8,73,40,17.27
547,Imbituba,BR,2021-04-16 23:08:11,-28.24,-48.6703,75.2,78,75,3.44
548,Bambous Virieux,MU,2021-04-16 23:08:11,-20.3428,57.7575,80.01,88,20,11.95
549,Christchurch,NZ,2021-04-16 23:08:12,-43.5333,172.6333,55.0,87,40,4.61
550,Kenai,US,2021-04-16 23:08:12,60.5544,-151.2583,48.2,49,1,12.66
551,Hoquiam,US,2021-04-16 23:08:13,46.9809,-123.8893,81.0,40,1,5.75
552,Geraldton,AU,2021-04-16 23:08:13,-28.7667,114.6,64.4,39,76,13.8
553,Shirokiy,RU,2021-04-16 23:08:13,49.758,129.523,41.5,83,100,7.45
554,Nelson Bay,AU,2021-04-16 23:08:14,-32.7167,152.15,59.0,100,90,6.91
555,Marsaxlokk,MT,2021-04-16 23:08:14,35.8419,14.5431,57.2,82,75,19.57
556,Prachuap Khiri Khan,TH,2021-04-16 23:08:15,12.2167,99.75,84.0,64,100,3.13
557,Miram Shah,PK,2021-04-16 23:08:15,33.0086,70.0697,58.66,77,84,1.25
558,Katobu,ID,2021-04-16 23:08:16,-4.9408,122.5276,75.78,84,21,1.9
559,Nishihara,JP,2021-04-16 23:08:16,26.1842,127.7558,75.2,83,75,12.66
560,Yamethin,MM,2021-04-16 23:08:17,20.4333,96.15,73.87,79,100,2.8
561,Oda,JP,2021-04-16 23:08:17,35.1833,132.5,57.2,100,75,4.61
562,Lorengau,PG,2021-04-16 23:08:18,-2.0226,147.2712,84.54,72,100,6.62
563,Plettenberg Bay,ZA,2021-04-16 23:08:18,-34.0527,23.3716,60.33,52,0,6.31
